emotion;hashtag;value
disgust;refer;5,46089E+14
disgust;tacky;5,46089E+14
disgust;#classy;5,46089E+14
disgust;jamaica;5,46089E+14
disgust;attic;5,46089E+14
disgust;producers;5,46089E+14
disgust;#madeinchelsea;5,46089E+14
disgust;#nightmare;5,46089E+14
disgust;magaluf;5,46089E+14
disgust;#ignorance;5,46089E+14
disgust;root;5,46089E+14
disgust;mm;5,46089E+14
disgust;unnecessary;5,46089E+14
disgust;#nolife;5,46089E+14
disgust;#cnn;5,46089E+14
disgust;filter;5,46089E+14
disgust;unacceptable;5,46089E+14
disgust;fin;5,46089E+14
disgust;waved;5,46089E+14
disgust;aberdeen;5,46089E+14
disgust;strangest;5,46089E+14
disgust;shelby;5,46089E+14
disgust;swerve;5,46089E+14
disgust;selves;5,46089E+14
disgust;nvr;5,46089E+14
disgust;commentators;5,46089E+14
disgust;makers;5,46089E+14
disgust;broad;5,46089E+14
disgust;criticize;5,46089E+14
disgust;haa;5,46089E+14
disgust;oldham;5,46089E+14
disgust;#creepy;5,44279E+14
disgust;jar;5,43535E+14
disgust;cheap;5,43535E+14
disgust;mexican;5,4257E+14
disgust;grapes;5,41751E+14
disgust;keef;5,41751E+14
disgust;appealing;5,41751E+14
disgust;attempts;5,41751E+14
disgust;bizarre;5,41751E+14
disgust;republican;5,41751E+14
disgust;poverty;5,41751E+14
disgust;#want;5,41751E+14
disgust;republic;5,41751E+14
disgust;#yousuck;5,41751E+14
disgust;refuse;5,40069E+14
disgust;rubber;5,39422E+14
disgust;chats;5,38621E+14
disgust;defend;5,3797E+14
disgust;suicide;5,3797E+14
disgust;#now;5,3797E+14
disgust;potatoes;5,3797E+14
disgust;clubs;5,36977E+14
disgust;tan;5,36977E+14
disgust;#desperate;5,36977E+14
disgust;graduated;5,36977E+14
disgust;breath;5,35807E+14
disgust;punk;5,35708E+14
disgust;sack;5,35708E+14
disgust;milk;5,3352E+14
disgust;proven;5,317E+14
disgust;osu;5,317E+14
disgust;freckles;5,317E+14
disgust;bandwagon;5,317E+14
disgust;outrageous;5,317E+14
disgust;woooow;5,317E+14
disgust;unloved;5,317E+14
disgust;mash;5,317E+14
disgust;spray;5,317E+14
disgust;#weak;5,317E+14
disgust;stray;5,317E+14
disgust;#from;5,317E+14
disgust;stuffy;5,317E+14
disgust;sinks;5,317E+14
disgust;mizzou;5,317E+14
disgust;fs;5,317E+14
disgust;doh;5,317E+14
disgust;eliminate;5,317E+14
disgust;noel;5,317E+14
disgust;leah;5,317E+14
disgust;workplace;5,317E+14
disgust;hers;5,317E+14
disgust;homosexual;5,317E+14
disgust;lass;5,317E+14
disgust;sexuality;5,317E+14
disgust;evil;5,317E+14
disgust;#eagles;5,317E+14
disgust;typical;5,317E+14
disgust;#boreoff;5,317E+14
disgust;tissues;5,317E+14
disgust;flesh;5,317E+14
disgust;wnt;5,317E+14
disgust;#bye;5,317E+14
disgust;fisher;5,317E+14
disgust;#hehe;5,317E+14
disgust;invite;5,317E+14
disgust;wwe;5,317E+14
disgust;r&amp;5,317E+14
disgust;breed;5,317E+14
disgust;#childish;5,317E+14
disgust;#bitter;5,317E+14
disgust;replaying;5,317E+14
disgust;macaroni;5,317E+14
disgust;newborn;5,317E+14
disgust;upp;5,317E+14
disgust;functions;5,317E+14
disgust;upsets;5,317E+14
disgust;funds;5,317E+14
disgust;nugget;5,317E+14
disgust;coloured;5,317E+14
disgust;icecream;5,317E+14
disgust;storyline;5,317E+14
disgust;everywhere;5,3035E+13
disgust;niggas;5,30007E+14
disgust;chicks;5,2858E+14
disgust;highschool;5,27862E+14
disgust;nerve;5,27627E+14
disgust;whale;5,25835E+14
disgust;bail;5,25835E+14
disgust;employee;5,25835E+14
disgust;pants;5,25761E+14
disgust;pepsi;5,24583E+14
disgust;platform;5,24583E+14
disgust;uhhh;5,24583E+14
disgust;dining;5,24583E+14
disgust;tellin;5,24583E+14
disgust;branch;5,24583E+14
disgust;southampton;5,24583E+14
disgust;crack;5,23866E+14
disgust;asshole;5,23042E+14
disgust;defending;5,22651E+14
disgust;whipped;5,22651E+14
disgust;opinion;5,22651E+14
disgust;stunt;5,22651E+14
disgust;dripping;5,22651E+14
disgust;butts;5,22651E+14
disgust;offensive;5,21229E+14
disgust;curry;5,20651E+14
disgust;spurs;5,20337E+14
disgust;sandwich;5,19831E+14
disgust;respected;5,19278E+14
disgust;dans;5,19278E+14
disgust;superior;5,19278E+14
disgust;#sucks;5,19278E+14
disgust;#honestly;5,19278E+14
disgust;squash;5,19278E+14
disgust;peppers;5,19278E+14
disgust;#damnit;5,19278E+14
disgust;sidewalk;5,19278E+14
disgust;mk;5,19278E+14
disgust;slapping;5,19278E+14
disgust;lobster;5,19278E+14
disgust;acted;5,19278E+14
disgust;05;5,19278E+14
disgust;repeated;5,19278E+14
disgust;obviously;5,18961E+14
disgust;alcohol;5,17516E+14
disgust;behavior;5,17516E+14
disgust;tights;5,17516E+14
disgust;blocked;5,16994E+14
disgust;unc;5,16433E+14
disgust;#prick;5,16433E+14
disgust;shove;5,16433E+14
disgust;bitch;5,15546E+14
disgust;hairs;5,15171E+14
disgust;delhi;5,15171E+14
disgust;tackle;5,15171E+14
disgust;rolls;5,13682E+14
disgust;ex;5,13617E+14
disgust;killed;5,12219E+13
disgust;officials;5,11898E+14
disgust;slave;5,11898E+14
disgust;#never;5,11898E+14
disgust;image;5,11898E+14
disgust;#me;5,11898E+14
disgust;#ha;5,11898E+14
disgust;threatened;5,11898E+14
disgust;faced;5,11898E+14
disgust;#everything;5,11898E+14
disgust;idiotic;5,11898E+14
disgust;attacked;5,11898E+14
disgust;messed;5,11222E+14
disgust;americans;5,10309E+14
disgust;violence;5,09721E+14
disgust;ribs;5,08444E+14
disgust;lmfao;5,08444E+14
disgust;irritates;5,07008E+13
disgust;represent;5,07008E+13
disgust;olympic;5,07008E+13
disgust;you&lt;5,07008E+13
disgust;wth;5,05725E+14
disgust;expose;5,0353E+14
disgust;haunt;5,0353E+14
disgust;youve;5,0353E+14
disgust;hush;5,0353E+14
disgust;fk;5,0353E+14
disgust;tomoro;5,0353E+14
disgust;#petpeeve;5,0353E+14
disgust;possessed;5,0353E+14
disgust;fund;5,0353E+14
disgust;#getting;5,0353E+14
disgust;mutual;5,0353E+14
disgust;creme;5,0353E+14
disgust;piers;5,0353E+14
disgust;forbidden;5,0353E+14
disgust;cardboard;5,0353E+14
disgust;fare;5,0353E+14
disgust;ummmm;5,0353E+14
disgust;warren;5,0353E+14
disgust;#hair;5,0353E+14
disgust;tucker;5,0353E+14
disgust;adoption;5,0353E+14
disgust;sob;5,0353E+14
disgust;clay;5,0353E+14
disgust;cnn;5,0353E+14
disgust;redneck;5,0353E+14
disgust;weighed;5,0353E+14
disgust;costa;5,0353E+14
disgust;chucked;5,0353E+14
disgust;herd;5,0353E+14
disgust;hands;5,02755E+14
disgust;desperate;5,02142E+14
disgust;jelly;5,02142E+14
disgust;bodies;5,01395E+14
disgust;ppl;5,01356E+14
disgust;psycho;5,00929E+14
disgust;af;5,00202E+14
disgust;picture;4,99382E+14
disgust;brag;4,98911E+14
disgust;authority;4,98911E+14
disgust;#dog;4,98911E+14
disgust;jerseys;4,98911E+14
disgust;ina;4,98911E+14
disgust;ehh;4,98911E+14
disgust;bottled;4,98911E+14
disgust;adults;4,97799E+14
disgust;#seriously;4,97509E+14
disgust;pets;4,97299E+13
disgust;ugh;4,96169E+14
disgust;fags;4,95982E+14
disgust;shrimp;4,95982E+14
disgust;hitler;4,95982E+14
disgust;tits;4,94405E+14
disgust;nana;4,9396E+14
disgust;whitney;4,9396E+14
disgust;#pleasestop;4,9396E+14
disgust;comments;4,9396E+14
disgust;bailey;4,9396E+14
disgust;dried;4,9396E+14
disgust;windy;4,9396E+14
disgust;weirdo;4,9396E+14
disgust;#but;4,9396E+14
disgust;wht;4,9248E+14
disgust;sandy;4,91768E+14
disgust;worthy;4,91349E+14
disgust;humans;4,91349E+14
disgust;old;4,91269E+14
disgust;#asshole;4,90457E+14
disgust;#overit;4,90457E+14
disgust;#boo;4,90457E+14
disgust;lied;4,90201E+14
disgust;#cbb;4,89141E+14
disgust;actions;4,88641E+14
disgust;parent;4,8842E+13
disgust;____;4,88215E+14
disgust;snake;4,88215E+14
disgust;#ugh;4,88105E+14
disgust;utter;4,87E+14
disgust;girl;4,86886E+14
disgust;#hateit;4,8658E+14
disgust;coal;4,8291E+13
disgust;back&lt;4,8291E+13
disgust;freddy;4,8291E+13
disgust;wut;4,8291E+13
disgust;redbull;4,8291E+13
disgust;gentleman;4,8291E+13
disgust;stamps;4,8291E+13
disgust;thumbs;4,8291E+13
disgust;jealousy;4,8291E+13
disgust;protecting;4,8291E+13
disgust;extent;4,8291E+13
disgust;islamic;4,8291E+13
disgust;boro;4,8291E+13
disgust;promoting;4,8291E+13
disgust;pushes;4,8291E+13
disgust;stumbled;4,8291E+13
disgust;spicy;4,8291E+13
disgust;gin;4,8291E+13
disgust;#betrayed;4,8291E+13
disgust;pretzel;4,8291E+13
disgust;bolton;4,8291E+13
disgust;industry;4,8291E+13
disgust;sleepin;4,8291E+13
disgust;#bleh;4,8291E+13
disgust;nicki;4,8291E+13
disgust;arghh;4,8291E+13
disgust;roomies;4,8291E+13
disgust;attempted;4,8291E+13
disgust;beverage;4,8291E+13
disgust;pea;4,8291E+13
disgust;moron;4,8291E+13
disgust;fuckn;4,8291E+13
disgust;#forever;4,8291E+13
disgust;missouri;4,8291E+13
disgust;mf;4,8291E+13
disgust;#inpain;4,8291E+13
disgust;woow;4,8291E+13
disgust;#long;4,8291E+13
disgust;jamaican;4,8291E+13
disgust;sniffles;4,8291E+13
disgust;ali;4,8291E+13
disgust;virginity;4,8291E+13
disgust;childish;4,8291E+13
disgust;moaning;4,8291E+13
disgust;shitting;4,8291E+13
disgust;esp;4,8291E+13
disgust;trace;4,8291E+13
disgust;forbid;4,8291E+13
disgust;calender;4,8291E+13
disgust;ambition;4,8291E+13
disgust;cursing;4,8291E+13
disgust;bruins;4,8291E+13
disgust;#getoveryourself;4,8291E+13
disgust;unfortunate;4,8291E+13
disgust;#heartbreaking;4,8291E+13
disgust;detention;4,8291E+13
disgust;selena;4,8291E+13
disgust;foo;4,8291E+13
disgust;sneaky;4,8291E+13
disgust;#ass;4,8291E+13
disgust;denied;4,8291E+13
disgust;female;4,8291E+13
disgust;cleaned;4,8291E+13
disgust;reed;4,8291E+13
disgust;#wanker;4,8291E+13
disgust;tram;4,8291E+13
disgust;givin;4,8291E+13
disgust;hospitals;4,8291E+13
disgust;vain;4,8291E+13
disgust;knob;4,8291E+13
disgust;ego;4,8291E+13
disgust;#noshame;4,8291E+13
disgust;olivia;4,8291E+13
disgust;affair;4,8291E+13
disgust;bees;4,8291E+13
disgust;gun;4,79999E+14
disgust;voting;4,79254E+14
disgust;belong;4,78591E+14
disgust;elementary;4,78591E+14
disgust;daughter;4,78524E+14
disgust;towards;4,78409E+14
disgust;washing;4,77996E+14
disgust;jerk;4,77996E+14
disgust;#dont;4,77633E+14
disgust;digging;4,76718E+14
disgust;gained;4,76131E+14
disgust;sensitive;4,7542E+14
disgust;celebrities;4,7542E+14
disgust;understand;4,74953E+14
disgust;forreal;4,74542E+14
disgust;orange;4,74021E+14
disgust;peeve;4,74021E+14
disgust;seat;4,73833E+14
disgust;males;4,73431E+14
disgust;#justkidding;4,73431E+14
disgust;legs;4,72574E+14
disgust;knife;4,71981E+13
disgust;grinding;4,71981E+13
disgust;chicken;4,71581E+14
disgust;ughhh;4,71394E+14
disgust;defense;4,70007E+14
disgust;ummm;4,70007E+14
disgust;hobby;4,70007E+14
disgust;approve;4,70007E+14
disgust;#sadface;4,70007E+14
disgust;allergies;4,70007E+14
disgust;#miserable;4,70007E+14
disgust;nails;4,69002E+14
disgust;stupidest;4,68726E+14
disgust;used;4,68086E+14
disgust;#slow;4,67162E+14
disgust;floors;4,67162E+14
disgust;profit;4,67162E+14
disgust;abandon;4,67162E+14
disgust;baggage;4,67162E+14
disgust;uncomfortable;4,67162E+14
disgust;israel;4,67162E+14
disgust;ignorance;4,67162E+14
disgust;chubby;4,67162E+14
disgust;je;4,67162E+14
disgust;ripping;4,67162E+14
disgust;advantage;4,67162E+14
disgust;fraud;4,67162E+14
disgust;retweeting;4,67162E+14
disgust;drinks;4,66243E+14
disgust;dishes;4,65913E+14
disgust;agenda;4,65211E+14
disgust;commercials;4,64964E+14
disgust;her;4,64561E+14
disgust;people;4,64299E+14
disgust;charged;4,63789E+14
disgust;hate;4,63547E+14
disgust;neck;4,63214E+14
disgust;vanilla;4,62708E+13
disgust;elsewhere;4,62708E+13
disgust;divorced;4,62708E+13
disgust;bak;4,62708E+13
disgust;reliable;4,62708E+13
disgust;fathers;4,62708E+13
disgust;#yeah;4,62708E+13
disgust;turd;4,62708E+13
disgust;jolly;4,62708E+13
disgust;blacks;4,62708E+13
disgust;isle;4,62708E+13
disgust;blade;4,62708E+13
disgust;#theworst;4,62708E+13
disgust;meals;4,62708E+13
disgust;curiosity;4,62708E+13
disgust;belongs;4,62708E+13
disgust;snoop;4,62708E+13
disgust;thr;4,62708E+13
disgust;gut;4,62708E+13
disgust;#we;4,62708E+13
disgust;peoples;4,62708E+13
disgust;needy;4,62708E+13
disgust;resolve;4,62708E+13
disgust;dumbass;4,62708E+13
disgust;flirting;4,62708E+13
disgust;cheese;4,61557E+14
disgust;bum;4,60604E+14
disgust;plate;4,6013E+13
disgust;tooo;4,5938E+14
disgust;derek;4,5938E+14
disgust;banana;4,5938E+14
disgust;loyalty;4,5938E+14
disgust;nigga;4,59052E+14
disgust;banned;4,58578E+14
disgust;#subtweet;4,58578E+14
disgust;spots;4,58578E+14
disgust;beds;4,58013E+14
disgust;#lame;4,57268E+14
disgust;sneezing;4,56477E+14
disgust;junk;4,56477E+14
disgust;marriage;4,54739E+14
disgust;ughhhhh;4,54739E+14
disgust;cheeks;4,54739E+14
disgust;bitchy;4,54739E+14
disgust;military;4,54739E+14
disgust;frost;4,54739E+14
disgust;spoiled;4,54739E+14
disgust;#bad;4,54739E+14
disgust;murphy;4,54739E+14
disgust;stuffing;4,54739E+14
disgust;finger;4,54173E+14
disgust;cover;4,53658E+14
disgust;younger;4,51918E+14
disgust;faces;4,51857E+14
disgust;kids;4,50675E+14
disgust;cold;4,50619E+14
disgust;#killmenow;4,50475E+14
disgust;garlic;4,50475E+14
disgust;moore;4,50475E+14
disgust;toddler;4,50475E+14
disgust;whatsoever;4,49462E+13
disgust;funk;4,47819E+13
disgust;invent;4,47819E+13
disgust;tattooed;4,47819E+13
disgust;hortons;4,47819E+13
disgust;ditched;4,47819E+13
disgust;wraps;4,47819E+13
disgust;glen;4,47819E+13
disgust;nephews;4,47819E+13
disgust;#okay;4,47819E+13
disgust;dinners;4,47819E+13
disgust;threaten;4,47819E+13
disgust;layer;4,47819E+13
disgust;harper;4,47819E+13
disgust;mvp;4,47819E+13
disgust;preston;4,47819E+13
disgust;booty;4,47819E+13
disgust;suffer;4,47819E+13
disgust;comparing;4,47819E+13
disgust;wierd;4,47819E+13
disgust;#boring;4,46321E+14
disgust;texted;4,46178E+13
disgust;birth;4,46006E+14
disgust;boyfriends;4,4571E+14
disgust;unfollowed;4,45299E+14
disgust;excuses;4,44689E+14
disgust;compassion;4,44689E+14
disgust;soaked;4,44689E+14
disgust;gentlemen;4,44689E+14
disgust;nickname;4,44689E+14
disgust;clinic;4,44689E+14
disgust;wud;4,44689E+14
disgust;looool;4,44689E+14
disgust;disagree;4,42905E+14
disgust;teens;4,42905E+14
disgust;stepped;4,42905E+14
disgust;tomato;4,42905E+14
disgust;idc;4,41752E+14
disgust;customers;4,40946E+14
disgust;clip;4,40946E+14
disgust;arm;4,39642E+14
disgust;pizza;4,38247E+13
disgust;hostage;4,3639E+14
disgust;#twat;4,3639E+14
disgust;handling;4,3639E+14
disgust;#alone;4,3639E+14
disgust;twerk;4,3639E+14
disgust;blazers;4,3639E+14
disgust;#uncomfortable;4,3639E+14
disgust;continued;4,3639E+14
disgust;berry;4,3639E+14
disgust;bruises;4,3639E+14
disgust;crispy;4,3639E+14
disgust;mick;4,3639E+14
disgust;cranberry;4,3639E+14
disgust;scar;4,3639E+14
disgust;referee;4,3639E+14
disgust;property;4,3639E+14
disgust;sweden;4,3639E+14
disgust;becca;4,3639E+14
disgust;mercedes;4,3639E+14
disgust;#gosh;4,3639E+14
disgust;figures;4,3639E+14
disgust;rio;4,3639E+14
disgust;batter;4,3639E+14
disgust;#driving;4,3639E+14
disgust;reserve;4,3639E+14
disgust;deaths;4,3639E+14
disgust;gif;4,3639E+14
disgust;dom;4,3639E+14
disgust;gb;4,3639E+14
disgust;proceed;4,3639E+14
disgust;monroe;4,3639E+14
disgust;discipline;4,3639E+14
disgust;stickers;4,3639E+14
disgust;boooo;4,3639E+14
disgust;#mic;4,3639E+14
disgust;scratches;4,3639E+14
disgust;bicycle;4,3639E+14
disgust;#noneed;4,3639E+14
disgust;bananas;4,3639E+14
disgust;piles;4,3639E+14
disgust;saddened;4,3639E+14
disgust;biebers;4,3639E+14
disgust;moth;4,3639E+14
disgust;rubbing;4,3639E+14
disgust;frat;4,3639E+14
disgust;dime;4,3639E+14
disgust;officer;4,3639E+14
disgust;chainz;4,3639E+14
disgust;#religion;4,3639E+14
disgust;hoodies;4,3639E+14
disgust;unemployed;4,3639E+14
disgust;trending;4,3639E+14
disgust;jahmene;4,3639E+14
disgust;staff;4,33313E+14
disgust;transport;4,33149E+14
disgust;ross;4,33149E+14
disgust;fruit;4,31617E+14
disgust;definition;4,31209E+13
disgust;justice;4,31209E+13
disgust;massacre;4,30724E+13
disgust;newspaper;4,30724E+13
disgust;horses;4,3014E+14
disgust;poison;4,29422E+14
disgust;touches;4,29422E+14
disgust;fork;4,29422E+14
disgust;lame;4,29422E+14
disgust;#fuckyou;4,29086E+13
disgust;pepper;4,28516E+14
disgust;appropriate;4,2734E+14
disgust;fuk;4,2734E+14
disgust;ram;4,2734E+14
disgust;shoots;4,2734E+14
disgust;claiming;4,2734E+14
disgust;craziest;4,2734E+14
disgust;yourself;4,27152E+14
disgust;rick;4,25752E+14
disgust;kills;4,25752E+14
disgust;companies;4,25752E+14
disgust;yellow;4,24886E+14
disgust;amazes;4,24728E+14
disgust;devastating;4,23487E+14
disgust;mandatory;4,23487E+14
disgust;chunk;4,23487E+14
disgust;crosses;4,23487E+14
disgust;catholic;4,23487E+14
disgust;fighters;4,23487E+14
disgust;tooooo;4,23487E+14
disgust;ferguson;4,23487E+14
disgust;primark;4,23487E+14
disgust;#sorethroat;4,23487E+14
disgust;bfs;4,23487E+14
disgust;dine;4,23487E+14
disgust;lightly;4,23487E+14
disgust;f**k;4,23487E+14
disgust;troy;4,23487E+14
disgust;category;4,23487E+14
disgust;#butreally;4,23487E+14
disgust;coma;4,23487E+14
disgust;#urgh;4,23487E+14
disgust;complained;4,23487E+14
disgust;thugs;4,23487E+14
disgust;pale;4,23487E+14
disgust;chainsaw;4,23487E+14
disgust;hack;4,21352E+14
disgust;laughed;4,21352E+14
disgust;considered;4,20838E+14
disgust;kool;4,19996E+14
disgust;individuals;4,19996E+14
disgust;ant;4,19996E+14
disgust;sue;4,19996E+14
disgust;refuses;4,19996E+14
disgust;#jealousy;4,19996E+14
disgust;donate;4,19996E+14
disgust;shooter;4,19996E+14
disgust;noodle;4,19996E+14
disgust;dish;4,18372E+14
disgust;stoke;4,18372E+14
disgust;nan;4,18372E+14
disgust;#newtown;4,18372E+14
disgust;shits;4,15225E+14
disgust;clean;4,1439E+14
disgust;bleeding;4,13917E+14
disgust;brom;4,13917E+14
disgust;footage;4,13917E+14
disgust;bmw;4,13917E+14
disgust;#fuckme;4,13917E+14
disgust;#ughh;4,13917E+14
disgust;camo;4,13917E+14
disgust;ughhhh;4,13917E+14
disgust;corrie;4,13917E+14
disgust;barry;4,13917E+14
disgust;scars;4,13917E+14
disgust;asif;4,13917E+14
disgust;kindergarten;4,13917E+14
disgust;posters;4,13917E+14
disgust;crunchy;4,13917E+14
disgust;touched;4,13917E+14
disgust;denying;4,13917E+14
disgust;girlfriends;4,13917E+14
disgust;refrain;4,13917E+14
disgust;principal;4,13917E+14
disgust;nhs;4,13917E+14
disgust;#spoiled;4,13917E+14
disgust;pac;4,13917E+14
disgust;rips;4,13917E+14
disgust;2morrow;4,13917E+14
disgust;kisses;4,13917E+14
disgust;agree;4,12952E+12
disgust;guys;4,1251E+14
disgust;#really;4,12293E+14
disgust;cliff;4,11621E+14
disgust;china;4,11621E+14
disgust;#heartbroken;4,09483E+14
disgust;lmaoo;4,08802E+14
disgust;romo;4,08802E+14
disgust;choke;4,08802E+14
disgust;reporting;4,08802E+14
disgust;beatles;4,08802E+14
disgust;america;4,08622E+14
disgust;extreme;4,07875E+14
disgust;vulnerable;4,06537E+14
disgust;lands;4,06537E+14
disgust;tart;4,06537E+14
disgust;rash;4,06537E+14
disgust;ought;4,06537E+14
disgust;panthers;4,06537E+14
disgust;rappers;4,06537E+14
disgust;ravens;4,06537E+14
disgust;young;4,05751E+14
disgust;loser;4,05619E+14
disgust;quotes;4,05259E+14
disgust;wave;4,04439E+14
disgust;insecure;4,04439E+14
disgust;served;4,04439E+14
disgust;own;4,04327E+14
disgust;jail;4,04129E+14
disgust;teen;4,04037E+14
disgust;butter;4,03867E+14
disgust;infront;4,03123E+14
disgust;sticking;4,02868E+14
disgust;amount;4,0266E+14
disgust;snapchats;4,02489E+14
disgust;players;4,02344E+12
disgust;butt;4,02301E+13
disgust;melted;4,00672E+14
disgust;tax;4,00672E+14
disgust;trophy;4,00672E+14
disgust;reject;4,00672E+14
disgust;swollen;4,00672E+14
disgust;refusing;4,00672E+14
disgust;griffin;4,00672E+14
disgust;shooting;4,00672E+14
disgust;elevator;4,00672E+14
disgust;shouted;4,00672E+14
disgust;weapons;4,00672E+14
disgust;lifes;4,00672E+14
disgust;wayne;4,00672E+14
disgust;fucks;3,99733E+14
disgust;worse;3,99695E+14
disgust;sits;3,99389E+14
disgust;raise;3,98976E+14
disgust;___;3,98435E+14
disgust;shakes;3,98169E+14
disgust;exists;3,97388E+14
disgust;whistle;3,97388E+14
disgust;becoming;3,9692E+14
disgust;retweets;3,96781E+14
disgust;trial;3,96781E+14
disgust;disappointed;3,96446E+14
disgust;belly;3,96296E+14
disgust;kidding;3,96128E+13
disgust;99%;3,95899E+13
disgust;display;3,95899E+13
disgust;outa;3,95899E+13
disgust;manti;3,95899E+13
disgust;jackets;3,95899E+13
disgust;trigger;3,95899E+13
disgust;christopher;3,95899E+13
disgust;floor;3,95694E+14
disgust;#grumpy;3,94499E+14
disgust;shower;3,94447E+14
disgust;carpet;3,93831E+14
disgust;ian;3,93831E+14
disgust;uniform;3,93439E+14
disgust;favor;3,93181E+13
disgust;uses;3,93181E+13
disgust;patriots;3,91938E+14
disgust;provider;3,91938E+14
disgust;previously;3,91938E+14
disgust;breathes;3,91938E+14
disgust;dunks;3,91938E+14
disgust;neither;3,91938E+14
disgust;retarded;3,91938E+14
disgust;x_x;3,91938E+14
disgust;gummy;3,91938E+14
disgust;voter;3,91938E+14
disgust;population;3,91938E+14
disgust;heritage;3,91938E+14
disgust;educated;3,91938E+14
disgust;filmed;3,91938E+14
disgust;lust;3,91938E+14
disgust;meter;3,91938E+14
disgust;chops;3,91938E+14
disgust;cement;3,91938E+14
disgust;broccoli;3,91938E+14
disgust;senseless;3,91938E+14
disgust;westfield;3,91938E+14
disgust;vodafone;3,91938E+14
disgust;$20;3,91938E+14
disgust;wowww;3,91938E+14
disgust;#tweetyourfear;3,91938E+14
disgust;consideration;3,91938E+14
disgust;democrat;3,91938E+14
disgust;#1d;3,91938E+14
disgust;mlb;3,91938E+14
disgust;infection;3,91938E+14
disgust;#cunts;3,91938E+14
disgust;grouchy;3,91938E+14
disgust;peel;3,91938E+14
disgust;asylum;3,91938E+14
disgust;sophie;3,91938E+14
disgust;presidents;3,91938E+14
disgust;directioners;3,91938E+14
disgust;un;3,90928E+13
disgust;ridiculous;3,90764E+14
disgust;tragedy;3,90537E+14
disgust;crime;3,90537E+14
disgust;workers;3,90537E+14
disgust;doritos;3,886E+14
disgust;habit;3,886E+14
disgust;acknowledge;3,886E+14
disgust;bus;3,88477E+13
disgust;families;3,87845E+14
disgust;guy;3,87698E+14
disgust;apologize;3,876E+14
disgust;joking;3,87119E+14
disgust;comment;3,86962E+13
disgust;face;3,85781E+14
disgust;mentally;3,85746E+14
disgust;thigh;3,85746E+14
disgust;haylor;3,85746E+14
disgust;skint;3,85746E+14
disgust;behalf;3,85746E+14
disgust;yankee;3,85746E+14
disgust;pads;3,85746E+14
disgust;basic;3,85746E+14
disgust;broncos;3,85746E+14
disgust;countries;3,85746E+14
disgust;f***;3,85746E+14
disgust;maggie;3,85746E+14
disgust;screenshot;3,85746E+14
disgust;tends;3,85746E+14
disgust;terminal;3,85746E+14
disgust;balling;3,85746E+14
disgust;claimed;3,85746E+14
disgust;cursed;3,85746E+14
disgust;lace;3,85746E+14
disgust;prick;3,85006E+14
disgust;worst;3,8487E+14
disgust;parties;3,84718E+14
disgust;nobody;3,83919E+14
disgust;government;3,83538E+14
disgust;effin;3,8328E+14
disgust;dwight;3,8328E+14
disgust;mud;3,8328E+14
disgust;sassy;3,81128E+14
disgust;kesha;3,81128E+14
disgust;damaged;3,81128E+14
disgust;vid;3,81128E+14
disgust;responded;3,81128E+14
disgust;teammates;3,81128E+14
disgust;committed;3,81128E+14
disgust;mickey;3,81128E+14
disgust;#forreal;3,81128E+14
disgust;prank;3,81128E+14
disgust;treating;3,81128E+14
disgust;shoved;3,81128E+14
disgust;towel;3,81128E+14
disgust;reserved;3,81128E+14
disgust;lyk;3,81128E+14
disgust;#hashtags;3,81128E+14
disgust;sunderland;3,81128E+14
disgust;lotion;3,79232E+14
disgust;groups;3,79232E+14
disgust;thousands;3,79232E+14
disgust;debt;3,79232E+14
disgust;reported;3,79232E+14
disgust;shorts;3,78487E+14
disgust;thrown;3,78199E+14
disgust;period;3,77952E+14
disgust;balls;3,77871E+14
disgust;inn;3,7755E+14
disgust;screwing;3,7755E+14
disgust;shirtless;3,7755E+14
disgust;stations;3,7755E+14
disgust;heartbroken;3,7755E+14
disgust;nfl;3,7755E+14
disgust;jesse;3,7755E+14
disgust;schoolers;3,7755E+14
disgust;chloe;3,7755E+14
disgust;wheat;3,7755E+14
disgust;squirrels;3,7755E+14
disgust;uhh;3,7755E+14
disgust;chilli;3,7755E+14
disgust;trynna;3,7755E+14
disgust;seein;3,7755E+14
disgust;dude;3,76778E+14
disgust;skinny;3,7653E+14
disgust;serving;3,76047E+14
disgust;worker;3,76047E+14
disgust;whoever;3,75812E+14
disgust;noone;3,75581E+14
disgust;tooth;3,75354E+14
disgust;answering;3,75354E+14
disgust;complains;3,74697E+14
disgust;mans;3,74697E+14
disgust;wot;3,74697E+14
disgust;accidently;3,74697E+14
disgust;cocaine;3,74697E+14
disgust;chin;3,74697E+14
disgust;wheres;3,74697E+14
disgust;wound;3,74697E+14
disgust;twit;3,74697E+14
disgust;lady;3,74049E+14
disgust;caring;3,7387E+14
disgust;burnt;3,73476E+14
disgust;salad;3,73476E+14
disgust;ladies;3,73095E+14
disgust;fucker;3,72909E+14
disgust;#stupid;3,72909E+14
disgust;#him;3,72368E+14
disgust;meanwhile;3,72368E+14
disgust;srsly;3,72368E+14
disgust;seniors;3,72368E+14
disgust;treats;3,71358E+14
disgust;strongly;3,71358E+14
disgust;unfollowing;3,71358E+14
disgust;punished;3,70432E+13
disgust;rapper;3,70432E+13
disgust;miranda;3,70432E+13
disgust;periods;3,70432E+13
disgust;#lmao;3,70432E+13
disgust;colors;3,69582E+14
disgust;aloud;3,69582E+14
